,datetime,averageDanceabilityScore
0,7,0.6365
1,8,0.829
2,9,0.59
3,10,0.6711666666666667
4,11,0.6686060606060606
5,12,0.6928
6,13,0.6965
7,14,0.6615555555555557
8,15,0.6567450980392157
9,16,0.6858794326241135
10,17,0.6570390625
11,18,0.6514903846153846
12,19,0.6815
13,20,0.7060684931506849
14,21,0.6751692307692309
15,22,0.6994
16,23,0.7725925925925926
