,endTime,artistName,trackName,msPlayed,danceability,valenceScore,artistGenres,minutesPlayed
276,2022-04-01 14:45,Jeremy Soule,Dawn,3797,0.133,0.0322,"['orchestral soundtrack', 'scorecore', 'video game music']",0.06328333333333333
277,2022-04-01 15:12,Jeremy Soule,Masser,154240,0.0746,0.0269,"['orchestral soundtrack', 'scorecore', 'video game music']",2.570666666666667
278,2022-04-01 15:18,Jacques Dutronc,"Et moi, et moi, et moi",175466,0.724,0.941,"['chanson', 'ye ye']",2.9244333333333334
279,2022-04-01 15:24,Jacques Dutronc,"Et moi, et moi, et moi",11722,0.724,0.941,"['chanson', 'ye ye']",0.19536666666666666
280,2022-04-01 15:29,Dumbo Gets Mad,Indian Food,131587,0.561,0.634,"['indie garage rock', 'neo-psychedelic', 'psychedelic pop']",2.1931166666666666
281,2022-04-01 15:33,levitation room,Friends,217666,0.634,0.751,"['indie garage rock', 'neo-psychedelic']",3.6277666666666666
282,2022-04-01 15:36,KIDD,10 Dage,149728,0.802,0.928,"['danish hip hop', 'danish pop']",2.4954666666666667
283,2022-04-01 15:39,Ryuichi Sakamoto,Ieta,199784,0.581,0.155,"['compositional ambient', 'japanese classical', 'japanese contemporary classical', 'japanese soundtrack']",3.3297333333333334
284,2022-04-01 15:45,Oscar Jerome,No Need - Extended Mix,362960,0.869,0.596,"['indie jazz', 'indie soul', 'uk contemporary jazz']",6.049333333333333
285,2022-04-01 15:49,The Smile,The Smoke,219727,0.705,0.74,['uk post-punk revival'],3.6621166666666665
286,2022-04-01 15:58,DJ Krush,Aoi Ame - Green Rain,256558,0.752,0.294,"['downtempo', 'electronica', 'instrumental hip hop', 'japanese old school hip hop', 'trip hop', 'turntablism']",4.275966666666666
287,2022-04-01 15:59,Tour-Maubourg,Interdub,43049,0.801,0.204,['jazz house'],0.7174833333333334
288,2022-04-01 16:05,Kevin Yost,On My Way,334158,0.721,0.817,"['deep funk house', 'deep house']",5.5693
289,2022-04-01 16:09,LTJ Bukem,Watercolours,238817,0.473,0.374,"['atmospheric dnb', 'breakbeat', 'downtempo', 'drum and bass', 'jazzy dnb', 'jungle', 'trip hop']",3.9802833333333334
290,2022-04-01 16:24,Led Zeppelin,Whole Lotta Love - 1990 Remaster,3831,0.412,0.422,"['album rock', 'classic rock', 'hard rock', 'rock']",0.06385
